234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
234.0,48.0
