234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
234.0,24.0
